State_Name,District_Name,Crop_Year,Season,Crop,Temperature,Humidity,Soil_Moisture,Area,Production
Bihar,BUXAR,2002,Winter     ,Rice,34,55,62,67949.0,170384.0
Bihar,BUXAR,2003,Autumn     ,Rice,35,50,59,5.0,6.0
Bihar,BUXAR,2003,Kharif     ,Arhar/Tur,25,55,55,537.0,1254.0
Bihar,BUXAR,2003,Kharif     ,Bajra,36,35,45,303.0,337.0
Bihar,BUXAR,2003,Kharif     ,Jowar,37,40,46,522.0,527.0
Bihar,BUXAR,2003,Kharif     ,Maize,36,41,50,1300.0,1599.0
Bihar,BUXAR,2003,Kharif     ,Moong(Green Gram),37,42,55,96.0,55.0
Bihar,BUXAR,2003,Kharif     ,Small millets,36,40,54,1.0,1.0
Bihar,BUXAR,2003,Kharif     ,Sunflower,34,45,52,29.0,36.0
Bihar,BUXAR,2003,Rabi       ,Barley,34,55,62,1315.0,1861.0
Bihar,BUXAR,2003,Rabi       ,Gram,35,50,59,1571.0,1935.0
Bihar,BUXAR,2003,Rabi       ,Khesari,25,55,55,9352.0,9773.0
Bihar,BUXAR,2003,Rabi       ,Linseed,36,35,45,716.0,565.0
Bihar,BUXAR,2003,Rabi       ,Maize,37,40,46,12.0,31.0
Bihar,BUXAR,2003,Rabi       ,Masoor,36,41,50,8457.0,16432.0
Bihar,BUXAR,2003,Rabi       ,Peas & beans (Pulses),37,42,55,556.0,523.0
Bihar,BUXAR,2003,Rabi       ,Rapeseed &Mustard,36,40,54,753.0,611.0
Bihar,BUXAR,2003,Rabi       ,Safflower,34,45,52,2.0,2.0
Bihar,BUXAR,2003,Rabi       ,Wheat,34,55,62,45684.0,126276.0
Bihar,BUXAR,2003,Summer     ,Maize,35,50,59,142.0,413.0
Bihar,BUXAR,2003,Whole Year ,Coriander,25,55,55,6.0,4.0
Bihar,BUXAR,2003,Whole Year ,Dry chillies,36,35,45,3.0,3.0
Bihar,BUXAR,2003,Whole Year ,Garlic,37,40,46,1.0,2.0
Bihar,BUXAR,2003,Whole Year ,Onion,36,41,50,124.0,1586.0
Bihar,BUXAR,2003,Whole Year ,Potato,37,42,55,1737.0,20627.0
Bihar,BUXAR,2003,Whole Year ,Sugarcane,36,40,54,521.0,17915.0
Bihar,BUXAR,2003,Winter     ,Rice,34,45,52,67873.0,154414.0
Bihar,BUXAR,2004,Kharif     ,Arhar/Tur,34,55,62,700.0,1167.0
Bihar,BUXAR,2004,Kharif     ,Bajra,35,50,59,809.0,887.0
Bihar,BUXAR,2004,Kharif     ,Jowar,25,55,55,927.0,946.0
Bihar,BUXAR,2004,Kharif     ,Maize,36,35,45,3908.0,5026.0
Bihar,BUXAR,2004,Kharif     ,Moong(Green Gram),37,40,46,53.0,29.0
Bihar,BUXAR,2004,Kharif     ,Other Kharif pulses,36,41,50,11.0,6.0
Bihar,BUXAR,2004,Kharif     ,Sesamum,37,42,55,2.0,2.0
Bihar,BUXAR,2004,Kharif     ,Sunflower,36,40,54,28.0,41.0
Bihar,BUXAR,2004,Kharif     ,Urad,34,45,52,216.0,160.0
Bihar,BUXAR,2004,Rabi       ,Barley,34,55,62,1281.0,1610.0
Bihar,BUXAR,2004,Rabi       ,Gram,35,50,59,2777.0,3080.0
Bihar,BUXAR,2004,Rabi       ,Khesari,25,55,55,7606.0,5210.0
Bihar,BUXAR,2004,Rabi       ,Linseed,36,35,45,592.0,561.0
Bihar,BUXAR,2004,Rabi       ,Masoor,37,40,46,8830.0,6614.0
Bihar,BUXAR,2004,Rabi       ,Peas & beans (Pulses),36,41,50,902.0,777.0
Bihar,BUXAR,2004,Rabi       ,Rapeseed &Mustard,37,42,55,786.0,1164.0
Bihar,BUXAR,2004,Rabi       ,Wheat,36,40,54,65969.0,123090.0
Bihar,BUXAR,2004,Summer     ,Maize,34,45,52,134.0,358.0
Bihar,BUXAR,2004,Whole Year ,Onion,34,55,62,203.0,1918.0
Bihar,BUXAR,2004,Whole Year ,Potato,35,50,59,2132.0,18412.0
Bihar,BUXAR,2004,Whole Year ,Sugarcane,25,55,55,379.0,15885.0
Bihar,BUXAR,2004,Winter     ,Rice,36,35,45,58545.0,22366.0
Bihar,BUXAR,2005,Kharif     ,Arhar/Tur,37,40,46,1122.0,1365.0
Bihar,BUXAR,2005,Kharif     ,Bajra,36,41,50,2389.0,2621.0
Bihar,BUXAR,2005,Kharif     ,Jowar,37,42,55,2107.0,2151.0
Bihar,BUXAR,2005,Kharif     ,Maize,36,40,54,3436.0,4287.0
Bihar,BUXAR,2005,Kharif     ,Moong(Green Gram),34,45,52,58.0,34.0
Bihar,BUXAR,2005,Kharif     ,Other Kharif pulses,34,55,62,7.0,3.0
Bihar,BUXAR,2005,Kharif     ,Small millets,35,50,59,16.0,12.0
Bihar,BUXAR,2005,Kharif     ,Urad,25,55,55,279.0,286.0
Bihar,BUXAR,2005,Rabi       ,Barley,36,35,45,1266.0,1213.0
Bihar,BUXAR,2005,Rabi       ,Gram,37,40,46,2025.0,2009.0
Bihar,BUXAR,2005,Rabi       ,Khesari,36,41,50,4211.0,4948.0
Bihar,BUXAR,2005,Rabi       ,Linseed,37,42,55,899.0,767.0
Bihar,BUXAR,2005,Rabi       ,Maize,36,40,54,82.0,201.0
Bihar,BUXAR,2005,Rabi       ,Masoor,34,45,52,5884.0,5978.0
Bihar,BUXAR,2005,Rabi       ,Peas & beans (Pulses),34,55,62,945.0,864.0
Bihar,BUXAR,2005,Rabi       ,Rapeseed &Mustard,35,50,59,1328.0,1056.0
Bihar,BUXAR,2005,Rabi       ,Wheat,25,55,55,62194.0,121865.0
Bihar,BUXAR,2005,Summer     ,Maize,36,35,45,87.0,206.0
Bihar,BUXAR,2005,Summer     ,Moong(Green Gram),37,40,46,15.0,9.0
Bihar,BUXAR,2005,Whole Year ,Coriander,36,41,50,6.0,5.0
Bihar,BUXAR,2005,Whole Year ,Onion,37,42,55,871.0,7438.0
Bihar,BUXAR,2005,Whole Year ,Potato,36,40,54,2705.0,24332.0
Bihar,BUXAR,2005,Whole Year ,Sugarcane,34,45,52,370.0,15580.0
Bihar,BUXAR,2005,Winter     ,Rice,34,55,62,78344.0,183080.0
Bihar,BUXAR,2006,Autumn     ,Rice,35,50,59,79.0,75.0
Bihar,BUXAR,2006,Kharif     ,Arhar/Tur,25,55,55,838.0,422.0
Bihar,BUXAR,2006,Kharif     ,Bajra,36,35,45,3064.0,3361.0
Bihar,BUXAR,2006,Kharif     ,Jowar,37,40,46,1897.0,1937.0
Bihar,BUXAR,2006,Kharif     ,Maize,36,41,50,4117.0,4408.0
Bihar,BUXAR,2006,Kharif     ,Moong(Green Gram),37,42,55,51.0,30.0
Bihar,BUXAR,2006,Kharif     ,Ragi,36,40,54,12.0,10.0
Bihar,BUXAR,2006,Kharif     ,Sannhamp,34,45,52,4.0,2.0
Bihar,BUXAR,2006,Kharif     ,Urad,34,55,62,298.0,231.0
Bihar,BUXAR,2006,Rabi       ,Barley,35,50,59,1373.0,1546.0
Bihar,BUXAR,2006,Rabi       ,Gram,25,55,55,1852.0,1200.0
Bihar,BUXAR,2006,Rabi       ,Khesari,36,35,45,4110.0,3054.0
Bihar,BUXAR,2006,Rabi       ,Linseed,37,40,46,787.0,671.0
Bihar,BUXAR,2006,Rabi       ,Maize,36,41,50,81.0,182.0
Bihar,BUXAR,2006,Rabi       ,Masoor,37,42,55,6113.0,4420.0
Bihar,BUXAR,2006,Rabi       ,Peas & beans (Pulses),36,40,54,794.0,736.0
Bihar,BUXAR,2006,Rabi       ,Rapeseed &Mustard,34,45,52,1089.0,845.0
Bihar,BUXAR,2006,Rabi       ,Wheat,34,55,62,60699.0,123162.0
Bihar,BUXAR,2006,Summer     ,Maize,35,50,59,88.0,265.0
Bihar,BUXAR,2006,Summer     ,Moong(Green Gram),25,55,55,15.0,8.0
Bihar,BUXAR,2006,Winter     ,Rice,36,35,45,82457.0,186996.0
Bihar,BUXAR,2007,Autumn     ,Maize,37,40,46,3786.0,4127.0
Bihar,BUXAR,2007,Kharif     ,Arhar/Tur,36,41,50,703.0,974.0
Bihar,BUXAR,2007,Kharif     ,Bajra,37,42,55,1639.0,1823.0
Bihar,BUXAR,2007,Kharif     ,Jowar,36,40,54,844.0,938.0
Bihar,BUXAR,2007,Kharif     ,Moong(Green Gram),34,45,52,59.0,38.0
Bihar,BUXAR,2007,Kharif     ,Sannhamp,34,55,62,5.0,16.66
Bihar,BUXAR,2007,Kharif     ,Urad,35,50,59,183.0,162.0
Bihar,BUXAR,2007,Rabi       ,Barley,25,55,55,1571.0,2993.0
Bihar,BUXAR,2007,Rabi       ,Gram,36,35,45,2158.0,2266.0
Bihar,BUXAR,2007,Rabi       ,Khesari,37,40,46,4487.0,3778.0
Bihar,BUXAR,2007,Rabi       ,Linseed,36,41,50,1118.0,954.0
Bihar,BUXAR,2007,Rabi       ,Maize,37,42,55,84.0,200.0
Bihar,BUXAR,2007,Rabi       ,Masoor,36,40,54,5587.0,5827.0
Bihar,BUXAR,2007,Rabi       ,Other  Rabi pulses,34,45,52,49.0,36.0
Bihar,BUXAR,2007,Rabi       ,Peas & beans (Pulses),34,55,62,1090.0,1010.0
Bihar,BUXAR,2007,Rabi       ,Rapeseed &Mustard,35,50,59,1275.0,895.0
Bihar,BUXAR,2007,Rabi       ,Wheat,25,55,55,82686.0,245100.0
Bihar,BUXAR,2007,Summer     ,Maize,36,35,45,101.0,294.0
Bihar,BUXAR,2007,Whole Year ,Coriander,37,40,46,7.0,5.0
Bihar,BUXAR,2007,Whole Year ,Garlic,36,41,50,5.0,7.0
Bihar,BUXAR,2007,Whole Year ,Onion,37,42,55,1071.0,10678.0
Bihar,BUXAR,2007,Whole Year ,Potato,36,40,54,3462.0,27223.0
Bihar,BUXAR,2007,Whole Year ,Sugarcane,34,45,52,572.0,29592.0
Bihar,BUXAR,2007,Winter     ,Rice,34,55,62,86540.0,247613.0
Bihar,BUXAR,2008,Autumn     ,Maize,35,50,59,114.0,150.0
Bihar,BUXAR,2008,Kharif     ,Arhar/Tur,25,55,55,405.0,360.0
Bihar,BUXAR,2008,Kharif     ,Bajra,36,35,45,1214.0,1490.0
Bihar,BUXAR,2008,Kharif     ,Jowar,37,40,46,432.0,441.0
Bihar,BUXAR,2008,Kharif     ,Jute,36,41,50,3.0,24.0
Bihar,BUXAR,2008,Kharif     ,Moong(Green Gram),37,42,55,4.0,3.0
Bihar,BUXAR,2008,Kharif     ,Potato,36,40,54,1788.0,22958.0
Bihar,BUXAR,2008,Kharif     ,Small millets,34,45,52,10.0,8.0
Bihar,BUXAR,2008,Kharif     ,Urad,34,55,62,11.0,9.0
Bihar,BUXAR,2008,Rabi       ,Barley,35,50,59,1141.0,2056.0
Bihar,BUXAR,2008,Rabi       ,Gram,25,55,55,2778.0,3122.0
Bihar,BUXAR,2008,Rabi       ,Khesari,36,35,45,3132.0,3204.0
Bihar,BUXAR,2008,Rabi       ,Linseed,37,40,46,991.0,845.0
Bihar,BUXAR,2008,Rabi       ,Maize,36,41,50,62.0,59.0
Bihar,BUXAR,2008,Rabi       ,Masoor,37,42,55,4522.0,4508.0
Bihar,BUXAR,2008,Rabi       ,Other  Rabi pulses,36,40,54,42.0,31.0
Bihar,BUXAR,2008,Rabi       ,Peas & beans (Pulses),34,45,52,698.0,671.0
Bihar,BUXAR,2008,Rabi       ,Potato,34,55,62,1237.0,7509.0
Bihar,BUXAR,2008,Rabi       ,Rapeseed &Mustard,35,50,59,1115.0,792.0
Bihar,BUXAR,2008,Rabi       ,Wheat,25,55,55,77606.0,221389.0
Bihar,BUXAR,2008,Summer     ,Maize,36,35,45,104.0,333.0
Bihar,BUXAR,2008,Summer     ,Moong(Green Gram),37,40,46,15.0,10.0
Bihar,BUXAR,2008,Whole Year ,Garlic,36,41,50,1.0,2.0
Bihar,BUXAR,2008,Whole Year ,Onion,37,42,55,844.0,7216.0
Bihar,BUXAR,2008,Whole Year ,Sugarcane,36,40,54,416.0,20510.0
Bihar,BUXAR,2008,Winter     ,Rice,34,45,52,76664.0,180533.0
Bihar,BUXAR,2009,Autumn     ,Maize,34,55,62,1500.0,1436.0
Bihar,BUXAR,2009,Kharif     ,Arhar/Tur,35,50,59,423.0,439.0
Bihar,BUXAR,2009,Kharif     ,Bajra,25,55,55,1553.0,1725.0
Bihar,BUXAR,2009,Kharif     ,Jowar,36,35,45,418.0,433.0
Bihar,BUXAR,2009,Kharif     ,Moong(Green Gram),37,40,46,52.0,34.0
Bihar,BUXAR,2009,Kharif     ,Sannhamp,36,41,50,4.0,3.0
Bihar,BUXAR,2009,Kharif     ,Urad,37,42,55,141.0,140.0
Bihar,BUXAR,2009,Rabi       ,Barley,36,40,54,1390.0,1657.0
Bihar,BUXAR,2009,Rabi       ,Gram,34,45,52,2352.0,2142.0
Bihar,BUXAR,2009,Rabi       ,Khesari,34,55,62,2914.0,5032.0
Bihar,BUXAR,2009,Rabi       ,Linseed,35,50,59,772.0,653.0
Bihar,BUXAR,2009,Rabi       ,Maize,25,55,55,38.0,52.0
Bihar,BUXAR,2009,Rabi       ,Masoor,36,35,45,4462.0,3146.0
Bihar,BUXAR,2009,Rabi       ,Other  Rabi pulses,37,40,46,165.0,123.0
Bihar,BUXAR,2009,Rabi       ,Peas & beans (Pulses),36,41,50,811.0,812.0
Bihar,BUXAR,2009,Rabi       ,Rapeseed &Mustard,37,42,55,1369.0,1754.0
Bihar,BUXAR,2009,Rabi       ,Sunflower,36,40,54,3.0,4.0
Bihar,BUXAR,2009,Rabi       ,Wheat,34,45,52,76182.0,171685.0
Bihar,BUXAR,2009,Summer     ,Maize,34,55,62,26.0,81.0
Bihar,BUXAR,2009,Whole Year ,Sugarcane,35,50,59,233.0,6690.0
Bihar,BUXAR,2009,Winter     ,Rice,25,55,55,62254.0,95620.0
Bihar,BUXAR,2010,Autumn     ,Maize,36,35,45,1847.0,2749.0
Bihar,BUXAR,2010,Kharif     ,Arhar/Tur,37,40,46,412.0,597.0
Bihar,BUXAR,2010,Kharif     ,Bajra,36,41,50,3371.0,3769.0
Bihar,BUXAR,2010,Kharif     ,Jowar,37,42,55,1650.0,1749.0
Bihar,BUXAR,2010,Kharif     ,Moong(Green Gram),36,40,54,47.0,31.0
Bihar,BUXAR,2010,Kharif     ,Other Kharif pulses,34,45,52,3.0,2.0
Bihar,BUXAR,2010,Kharif     ,Urad,34,55,62,6.0,5.0
Bihar,BUXAR,2010,Rabi       ,Barley,35,50,59,1684.0,2763.0
Bihar,BUXAR,2010,Rabi       ,Gram,25,55,55,2048.0,2623.0
Bihar,BUXAR,2010,Rabi       ,Khesari,36,35,45,1991.0,2083.0
Bihar,BUXAR,2010,Rabi       ,Linseed,37,40,46,597.0,488.0
Bihar,BUXAR,2010,Rabi       ,Maize,36,41,50,3.0,9.0
Bihar,BUXAR,2010,Rabi       ,Masoor,37,42,55,3620.0,4054.0
Bihar,BUXAR,2010,Rabi       ,Other  Rabi pulses,36,40,54,9.0,7.0
Bihar,BUXAR,2010,Rabi       ,Peas & beans (Pulses),34,45,52,767.0,794.0
Bihar,BUXAR,2010,Rabi       ,Rapeseed &Mustard,34,55,62,1346.0,870.0
Bihar,BUXAR,2010,Rabi       ,Wheat,35,50,59,82831.0,242903.0
Bihar,BUXAR,2010,Summer     ,Maize,25,55,55,29.0,116.0
Bihar,BUXAR,2010,Whole Year ,Sugarcane,36,35,45,502.0,12428.0
Bihar,BUXAR,2010,Winter     ,Rice,37,40,46,54724.0,95829.0
Bihar,BUXAR,2011,Autumn     ,Maize,36,41,50,2101.0,4530.0
Bihar,BUXAR,2011,Autumn     ,Rice,37,42,55,6.0,9.0
Bihar,BUXAR,2011,Kharif     ,Arhar/Tur,36,40,54,337.0,845.0
Bihar,BUXAR,2011,Kharif     ,Bajra,34,45,52,2953.0,3322.0
Bihar,BUXAR,2011,Kharif     ,Jowar,34,55,62,1054.0,1123.0
Bihar,BUXAR,2011,Kharif     ,Moong(Green Gram),35,50,59,2.0,1.0
Bihar,BUXAR,2011,Rabi       ,Barley,25,55,55,1606.0,2912.0
Bihar,BUXAR,2011,Rabi       ,Gram,36,35,45,2226.0,3820.0
Bihar,BUXAR,2011,Rabi       ,Khesari,37,40,46,1825.0,2225.0
Bihar,BUXAR,2011,Rabi       ,Linseed,36,41,50,569.0,492.0
Bihar,BUXAR,2011,Rabi       ,Maize,37,42,55,11.0,35.0
Bihar,BUXAR,2011,Rabi       ,Masoor,36,40,54,3895.0,5297.0
Bihar,BUXAR,2011,Rabi       ,Other  Rabi pulses,34,45,52,63.0,70.0
Bihar,BUXAR,2011,Rabi       ,Peas & beans (Pulses),34,55,62,852.0,878.0
Bihar,BUXAR,2011,Rabi       ,Rapeseed &Mustard,35,50,59,1231.0,2009.0
Bihar,BUXAR,2011,Rabi       ,Sunflower,25,55,55,3.0,4.0
Bihar,BUXAR,2011,Rabi       ,Wheat,36,35,45,81678.0,248254.0
Bihar,BUXAR,2011,Summer     ,Maize,37,40,46,27.0,119.0
Bihar,BUXAR,2011,Summer     ,Moong(Green Gram),36,41,50,131.0,79.0
Bihar,BUXAR,2011,Winter     ,Rice,37,42,55,73252.0,258125.0
Bihar,BUXAR,2012,Autumn     ,Maize,36,40,54,2399.0,7404.0
Bihar,BUXAR,2012,Kharif     ,Arhar/Tur,34,45,52,341.0,451.0
Bihar,BUXAR,2012,Kharif     ,Bajra,34,55,62,3185.0,3631.0
Bihar,BUXAR,2012,Kharif     ,Jowar,35,50,59,1151.0,1233.0
Bihar,BUXAR,2012,Kharif     ,Moong(Green Gram),25,55,55,1.0,1.0
Bihar,BUXAR,2012,Rabi       ,Barley,36,35,45,1475.0,1965.0
Bihar,BUXAR,2012,Rabi       ,Gram,37,40,46,2571.0,2887.0
Bihar,BUXAR,2012,Rabi       ,Khesari,36,41,50,1873.0,2120.0
Bihar,BUXAR,2012,Rabi       ,Linseed,37,42,55,326.0,283.0
Bihar,BUXAR,2012,Rabi       ,Maize,36,40,54,10.0,38.0
Bihar,BUXAR,2012,Rabi       ,Masoor,34,45,52,3717.0,4156.0
Bihar,BUXAR,2012,Rabi       ,Other  Rabi pulses,34,55,62,34.0,37.0
Bihar,BUXAR,2012,Rabi       ,Peas & beans (Pulses),35,50,59,862.0,897.0
Bihar,BUXAR,2012,Rabi       ,Rapeseed &Mustard,25,55,55,1396.0,1836.0
Bihar,BUXAR,2012,Rabi       ,Sunflower,36,35,45,2.0,3.0
Bihar,BUXAR,2012,Rabi       ,Wheat,37,40,46,80302.0,218296.0
Bihar,BUXAR,2012,Summer     ,Maize,36,41,50,19.0,119.0
Bihar,BUXAR,2012,Summer     ,Moong(Green Gram),37,42,55,76.0,47.0
Bihar,BUXAR,2012,Whole Year ,Sugarcane,36,40,54,698.0,25726.0
Bihar,BUXAR,2012,Winter     ,Rice,34,45,52,72105.0,253840.0
Bihar,BUXAR,2013,Autumn     ,Maize,34,55,62,2093.0,2776.0
Bihar,BUXAR,2013,Autumn     ,Rice,35,50,59,2.0,3.0
Bihar,BUXAR,2013,Kharif     ,Arhar/Tur,25,55,55,403.0,965.0
Bihar,BUXAR,2013,Kharif     ,Bajra,36,35,45,1904.0,2167.0
Bihar,BUXAR,2013,Kharif     ,Jowar,37,40,46,601.0,640.0
Bihar,BUXAR,2013,Kharif     ,Small millets,36,41,50,217.0,163.0
Bihar,BUXAR,2013,Rabi       ,Barley,37,42,55,1430.0,2106.0
Bihar,BUXAR,2013,Rabi       ,Gram,36,40,54,2434.0,2955.0
Bihar,BUXAR,2013,Rabi       ,Khesari,34,45,52,1836.0,2444.0
Bihar,BUXAR,2013,Rabi       ,Linseed,34,55,62,455.0,387.0
Bihar,BUXAR,2013,Rabi       ,Maize,35,50,59,11.0,42.0
Bihar,BUXAR,2013,Rabi       ,Masoor,25,55,55,3981.0,5625.0
Bihar,BUXAR,2013,Rabi       ,Other  Rabi pulses,36,35,45,44.0,44.0
Bihar,BUXAR,2013,Rabi       ,Peas & beans (Pulses),37,40,46,909.0,1136.0
Bihar,BUXAR,2013,Rabi       ,Rapeseed &Mustard,36,41,50,1760.0,1658.0
Bihar,BUXAR,2013,Rabi       ,Sunflower,37,42,55,3.0,4.0
Bihar,BUXAR,2013,Rabi       ,Wheat,36,40,54,76680.0,229524.0
Bihar,BUXAR,2013,Summer     ,Maize,34,45,52,27.0,130.0
Bihar,BUXAR,2013,Summer     ,Moong(Green Gram),34,55,62,131.0,88.0
Bihar,BUXAR,2013,Whole Year ,Sugarcane,35,50,59,611.0,36025.0
Bihar,BUXAR,2013,Winter     ,Rice,25,55,55,81390.0,250241.0
Bihar,BUXAR,2014,Autumn     ,Maize,36,35,45,1317.0,1873.0
Bihar,BUXAR,2014,Autumn     ,Rice,37,40,46,2.0,3.0
Bihar,BUXAR,2014,Kharif     ,Arhar/Tur,36,41,50,345.0,689.0
Bihar,BUXAR,2014,Kharif     ,Bajra,37,42,55,2912.0,3302.0
Bihar,BUXAR,2014,Kharif     ,Jowar,36,40,54,740.0,790.0
Bihar,BUXAR,2014,Kharif     ,Other Kharif pulses,34,45,52,3.0,3.0
Bihar,BUXAR,2014,Kharif     ,Small millets,34,55,62,235.0,176.0
Bihar,BUXAR,2014,Rabi       ,Barley,35,50,59,1398.0,1264.0
Bihar,BUXAR,2014,Rabi       ,Gram,25,55,55,2552.0,1848.0
Bihar,BUXAR,2014,Rabi       ,Khesari,36,35,45,4965.0,2085.0
Bihar,BUXAR,2014,Rabi       ,Linseed,37,40,46,321.0,276.0
Bihar,BUXAR,2014,Rabi       ,Maize,36,41,50,8.0,21.0
Bihar,BUXAR,2014,Rabi       ,Masoor,37,42,55,3670.0,1688.0
Bihar,BUXAR,2014,Rabi       ,Other  Rabi pulses,36,40,54,28.0,28.0
Bihar,BUXAR,2014,Rabi       ,Peas & beans (Pulses),34,45,52,734.0,741.0
Bihar,BUXAR,2014,Rabi       ,Rapeseed &Mustard,34,55,62,1267.0,982.0
Bihar,BUXAR,2014,Rabi       ,Sunflower,35,50,59,1.0,1.0
Bihar,BUXAR,2014,Rabi       ,Wheat,25,55,55,79483.0,125280.0
Bihar,BUXAR,2014,Summer     ,Maize,36,35,45,34.0,132.0
Bihar,BUXAR,2014,Summer     ,Moong(Green Gram),37,40,46,29.0,17.0
Bihar,BUXAR,2014,Whole Year ,Sugarcane,36,41,50,590.0,39315.0
Bihar,BUXAR,2014,Winter     ,Rice,37,42,55,82231.0,228890.0
Bihar,DARBHANGA,1997,Autumn     ,Rice,36,40,54,19578.0,19904.0
Bihar,DARBHANGA,1997,Kharif     ,Arhar/Tur,34,45,52,1017.0,1665.0
Bihar,DARBHANGA,1997,Kharif     ,Groundnut,34,55,62,3.0,4.0
Bihar,DARBHANGA,1997,Kharif     ,Maize,35,50,59,1514.0,2095.0
Bihar,DARBHANGA,1997,Kharif     ,Mesta,25,55,55,49.0,271.0
Bihar,DARBHANGA,1997,Kharif     ,Other Kharif pulses,36,35,45,104.0,62.0
Bihar,DARBHANGA,1997,Kharif     ,Sesamum,37,40,46,10.0,9.0
Bihar,DARBHANGA,1997,Kharif     ,Small millets,36,41,50,60.0,28.0
Bihar,DARBHANGA,1997,Rabi       ,Barley,37,42,55,335.0,345.0
Bihar,DARBHANGA,1997,Rabi       ,Gram,36,40,54,1772.0,1627.0
Bihar,DARBHANGA,1997,Rabi       ,Linseed,34,45,52,1366.0,880.0
Bihar,DARBHANGA,1997,Rabi       ,Maize,34,55,62,5615.0,9113.0
Bihar,DARBHANGA,1997,Rabi       ,Other  Rabi pulses,35,50,59,185.0,115.0
Bihar,DARBHANGA,1997,Rabi       ,Rapeseed &Mustard,25,55,55,2243.0,1613.0
Bihar,DARBHANGA,1997,Rabi       ,Sunflower,36,35,45,21.0,13.0
Bihar,DARBHANGA,1997,Rabi       ,Tobacco,37,40,46,15.0,11.0
Bihar,DARBHANGA,1997,Rabi       ,Wheat,36,41,50,59241.0,97972.0
Bihar,DARBHANGA,1997,Summer     ,Maize,37,42,55,3218.0,6008.0
Bihar,DARBHANGA,1997,Summer     ,Rice,36,40,54,1472.0,2017.0
Bihar,DARBHANGA,1997,Whole Year ,Banana,34,45,52,86.0,402.0
Bihar,DARBHANGA,1997,Whole Year ,Coriander,34,55,62,64.0,23.0
Bihar,DARBHANGA,1997,Whole Year ,Dry chillies,35,50,59,97.0,65.0
Bihar,DARBHANGA,1997,Whole Year ,Garlic,25,55,55,6.0,8.0
Bihar,DARBHANGA,1997,Whole Year ,Onion,36,35,45,237.0,1808.0
Bihar,DARBHANGA,1997,Whole Year ,Potato,37,40,46,3597.0,39577.0
Bihar,DARBHANGA,1997,Whole Year ,Ragi,36,41,50,2349.0,2279.0
Bihar,DARBHANGA,1997,Whole Year ,Sannhamp,37,42,55,1.0,1.0
Bihar,DARBHANGA,1997,Whole Year ,Sugarcane,36,40,54,767.0,16554.0
Bihar,DARBHANGA,1997,Whole Year ,Sweet potato,34,45,52,225.0,3553.0
Bihar,DARBHANGA,1997,Whole Year ,Turmeric,34,55,62,5.0,3.0
Bihar,DARBHANGA,1997,Winter     ,Rice,35,50,59,65936.0,71543.0
Bihar,DARBHANGA,1998,Kharif     ,Arhar/Tur,25,55,55,959.0,1106.0
Bihar,DARBHANGA,1998,Kharif     ,Blackgram,36,35,45,112.0,83.0
Bihar,DARBHANGA,1998,Kharif     ,Maize,37,40,46,1246.0,1915.0
Bihar,DARBHANGA,1998,Kharif     ,Mesta,36,41,50,28.0,142.0
Bihar,DARBHANGA,1998,Kharif     ,Other Kharif pulses,37,42,55,297.0,214.0
Bihar,DARBHANGA,1998,Kharif     ,Ragi,36,40,54,2115.0,1648.0
Bihar,DARBHANGA,1998,Kharif     ,Sesamum,34,45,52,11.0,11.0
Bihar,DARBHANGA,1998,Kharif     ,Small millets,34,55,62,2.0,2.0
Bihar,DARBHANGA,1998,Rabi       ,Barley,35,50,59,274.0,317.0
Bihar,DARBHANGA,1998,Rabi       ,Gram,25,55,55,1538.0,1529.0
Bihar,DARBHANGA,1998,Rabi       ,Linseed,36,35,45,1409.0,1169.0
Bihar,DARBHANGA,1998,Rabi       ,Maize,37,40,46,5709.0,13884.0
Bihar,DARBHANGA,1998,Rabi       ,Other  Rabi pulses,36,41,50,19073.0,12269.0
Bihar,DARBHANGA,1998,Rabi       ,Rapeseed &Mustard,37,42,55,2345.0,1576.0
Bihar,DARBHANGA,1998,Rabi       ,Wheat,36,40,54,60417.0,105933.0
Bihar,DARBHANGA,1998,Summer     ,Maize,34,45,52,2779.0,4594.0
Bihar,DARBHANGA,1998,Summer     ,Rice,34,55,62,1122.0,1328.0
Bihar,DARBHANGA,1998,Whole Year ,Banana,35,50,59,89.0,743.0
Bihar,DARBHANGA,1998,Whole Year ,Coriander,25,55,55,26.0,16.0
Bihar,DARBHANGA,1998,Whole Year ,Dry chillies,36,35,45,100.0,80.0
Bihar,DARBHANGA,1998,Whole Year ,Garlic,37,40,46,8.0,12.0
Bihar,DARBHANGA,1998,Whole Year ,Onion,36,41,50,248.0,3085.0
Bihar,DARBHANGA,1998,Whole Year ,Potato,37,42,55,3199.0,40227.0
Bihar,DARBHANGA,1998,Whole Year ,Sugarcane,36,40,54,1492.0,33580.0
Bihar,DARBHANGA,1998,Whole Year ,Sweet potato,34,45,52,236.0,2551.0
Bihar,DARBHANGA,1998,Whole Year ,Tobacco,34,55,62,18.0,14.0
Bihar,DARBHANGA,1998,Whole Year ,Turmeric,35,50,59,7.0,4.0
Bihar,DARBHANGA,1998,Winter     ,Rice,25,55,55,113070.0,101851.0
Bihar,DARBHANGA,1999,Kharif     ,Arhar/Tur,36,35,45,872.0,901.0
Bihar,DARBHANGA,1999,Kharif     ,Horse-gram,37,40,46,173.0,96.0
